"","ndosi"
"1",0
"2",0
"3",0
"4",0
"5",0
"6",10003155
"7",9998263
"8",0
"9",0
"10",0
"11",0
"12",0
"13",0
"14",0
"15",0
"16",0
"17",0
"18",0
"19",0
"20",0
"21",0
"22",0
"23",0
"24",0
"25",0
"26",0
"27",0
"28",0
"29",0
"30",0
"31",0
"32",0
"33",0
"34",0
"35",0
"36",0
"37",0
"38",0
"39",0
"40",0
"41",0
"42",0
"43",0
"44",0
"45",0
"46",0
"47",10000013
"48",9999522
"49",0
"50",0
"51",0
"52",10003689
"53",0
"54",0
"55",0
"56",0
"57",0
"58",0
"59",0
"60",0
"61",0
"62",0
"63",0
"64",0
"65",0
"66",0
"67",0
"68",0
"69",0
"70",0
"71",0
"72",0
"73",0
"74",0
"75",0
"76",0
"77",9998027
"78",0
"79",0
"80",0
"81",9998651
"82",0
"83",0
"84",0
"85",0
"86",0
"87",0
"88",0
"89",0
"90",0
"91",9997019
"92",0
"93",0
"94",0
"95",0
"96",0
"97",0
"98",0
"99",9999664
"100",0
"101",0
"102",10004220
"103",0
"104",9998240
"105",0
"106",0
"107",0
"108",0
"109",0
"110",0
"111",0
"112",10001829
"113",0
"114",9997326
"115",0
"116",0
"117",9996186
"118",0
"119",0
"120",0
"121",10006941
"122",0
"123",0
"124",0
"125",10003462
"126",0
"127",0
"128",0
"129",0
"130",0
"131",0
"132",0
"133",0
"134",0
"135",0
"136",10002425
"137",0
"138",0
"139",0
"140",9993632
"141",0
"142",0
"143",0
"144",0
"145",0
"146",0
"147",0
"148",10000402
"149",0
"150",0
"151",0
"152",0
"153",0
"154",0
"155",0
"156",0
"157",0
"158",0
"159",0
"160",0
"161",9998652
"162",0
"163",0
"164",0
"165",0
"166",0
"167",0
"168",0
"169",0
"170",0
"171",10001467
"172",0
"173",0
"174",0
"175",10004551
"176",0
"177",9996403
"178",9996379
"179",0
"180",0
