"","ndosi"
"1",0
"2",0
"3",0
"4",0
"5",0
"6",0
"7",0
"8",0
"9",0
"10",0
"11",10004043
"12",0
"13",0
"14",0
"15",0
"16",0
"17",10004899
"18",0
"19",9994660
"20",0
"21",0
"22",10001283
"23",0
"24",0
"25",0
"26",0
"27",0
"28",0
"29",0
"30",0
"31",0
"32",0
"33",0
"34",0
"35",10000962
"36",0
"37",0
"38",0
"39",0
"40",0
"41",0
"42",0
"43",0
"44",0
"45",0
"46",0
"47",0
"48",0
"49",0
"50",0
"51",0
"52",0
"53",0
"54",10000793
"55",0
"56",0
"57",0
"58",0
"59",0
"60",10005338
"61",0
"62",0
"63",9998489
"64",0
"65",0
"66",0
"67",0
"68",10001299
"69",9998765
"70",0
"71",0
"72",0
"73",0
"74",0
"75",0
"76",10000929
"77",0
"78",0
"79",0
"80",0
"81",0
"82",0
"83",0
"84",0
"85",0
"86",0
"87",0
"88",10005957
"89",0
"90",0
"91",0
"92",9998463
"93",0
"94",10000317
"95",0
"96",0
"97",0
"98",0
"99",0
"100",0
"101",0
"102",9997645
"103",0
"104",0
"105",0
"106",0
"107",0
"108",0
"109",0
"110",10000881
"111",10002210
"112",10002755
"113",0
"114",0
"115",0
"116",10000999
"117",0
"118",0
"119",0
"120",0
"121",0
"122",0
"123",0
"124",10001681
"125",0
"126",0
"127",0
"128",0
"129",0
"130",0
"131",0
"132",0
"133",10003957
"134",9999337
"135",0
"136",0
"137",0
"138",10002332
"139",0
"140",0
"141",0
"142",0
"143",0
"144",0
"145",10001119
"146",0
"147",0
"148",0
"149",9994756
"150",0
"151",9994193
"152",0
"153",9996473
"154",0
"155",0
"156",9996272
"157",0
"158",9997260
"159",0
"160",0
"161",0
"162",0
"163",0
"164",0
"165",0
"166",0
"167",10000622
"168",9997707
"169",0
"170",0
"171",0
"172",0
"173",0
"174",0
"175",0
"176",0
"177",0
"178",0
"179",0
"180",0
