"","ndosi"
"1",0
"2",0
"3",0
"4",0
"5",0
"6",0
"7",0
"8",0
"9",0
"10",9997558
"11",0
"12",0
"13",0
"14",10004286
"15",0
"16",0
"17",0
"18",0
"19",0
"20",0
"21",0
"22",10001602
"23",0
"24",0
"25",9997300
"26",0
"27",0
"28",0
"29",0
"30",0
"31",0
"32",9999556
"33",10000440
"34",10002251
"35",0
"36",0
"37",0
"38",0
"39",0
"40",0
"41",0
"42",0
"43",0
"44",10004257
"45",0
"46",0
"47",0
"48",0
"49",0
"50",0
"51",0
"52",9999861
"53",0
"54",9999828
"55",0
"56",0
"57",0
"58",0
"59",0
"60",10001703
"61",0
"62",0
"63",0
"64",0
"65",0
"66",0
"67",0
"68",0
"69",0
"70",0
"71",0
"72",0
"73",10005264
"74",0
"75",0
"76",0
"77",0
"78",0
"79",9998964
"80",0
"81",0
"82",9996751
"83",0
"84",0
"85",0
"86",0
"87",0
"88",10005628
"89",0
"90",0
"91",0
"92",0
"93",0
"94",0
"95",0
"96",0
"97",9999972
"98",0
"99",0
"100",0
"101",0
"102",0
"103",0
"104",0
"105",0
"106",0
"107",0
"108",0
"109",10001927
"110",0
"111",0
"112",0
"113",10001845
"114",0
"115",0
"116",10000342
"117",0
"118",0
"119",0
"120",0
"121",0
"122",10003948
"123",0
"124",0
"125",0
"126",0
"127",0
"128",0
"129",0
"130",0
"131",9996073
"132",0
"133",0
"134",0
"135",0
"136",10002120
"137",0
"138",0
"139",0
"140",0
"141",0
"142",0
"143",0
"144",0
"145",0
"146",0
"147",0
"148",0
"149",0
"150",0
"151",0
"152",0
"153",9996271
"154",0
"155",0
"156",0
"157",0
"158",0
"159",0
"160",0
"161",0
"162",0
"163",0
"164",0
"165",0
"166",9994923
"167",0
"168",0
"169",0
"170",0
"171",0
"172",0
"173",0
"174",0
"175",10002483
"176",10002068
"177",0
"178",0
"179",0
"180",0
