"","ndosi"
"1",0
"2",0
"3",0
"4",0
"5",0
"6",0
"7",0
"8",0
"9",10001511
"10",0
"11",0
"12",0
"13",0
"14",0
"15",0
"16",0
"17",0
"18",0
"19",0
"20",9998988
"21",10004050
"22",0
"23",0
"24",0
"25",0
"26",0
"27",0
"28",0
"29",0
"30",0
"31",10000774
"32",0
"33",0
"34",0
"35",0
"36",9999622
"37",0
"38",0
"39",0
"40",0
"41",0
"42",0
"43",10002142
"44",0
"45",0
"46",0
"47",0
"48",0
"49",0
"50",0
"51",0
"52",10000187
"53",0
"54",0
"55",0
"56",0
"57",10004699
"58",9995152
"59",0
"60",10002835
"61",0
"62",0
"63",9996112
"64",0
"65",0
"66",0
"67",0
"68",0
"69",0
"70",0
"71",9999495
"72",0
"73",0
"74",0
"75",0
"76",9999078
"77",0
"78",0
"79",0
"80",0
"81",0
"82",0
"83",9997839
"84",10000747
"85",0
"86",0
"87",0
"88",0
"89",0
"90",0
"91",9998159
"92",0
"93",0
"94",0
"95",0
"96",0
"97",0
"98",0
"99",0
"100",9995474
"101",10000747
"102",0
"103",0
"104",0
"105",10001575
"106",0
"107",0
"108",0
"109",0
"110",0
"111",0
"112",9999331
"113",0
"114",0
"115",0
"116",0
"117",0
"118",0
"119",0
"120",9998533
"121",0
"122",0
"123",0
"124",0
"125",0
"126",9997938
"127",0
"128",0
"129",0
"130",0
"131",0
"132",0
"133",0
"134",0
"135",9998605
"136",0
"137",10000155
"138",0
"139",10001890
"140",0
"141",0
"142",0
"143",0
"144",0
"145",9995854
"146",9992404
"147",0
"148",9997439
"149",0
"150",0
"151",0
"152",0
"153",0
"154",0
"155",0
"156",0
"157",0
"158",0
"159",9995914
"160",0
"161",0
"162",10001209
"163",0
"164",0
"165",10002316
"166",0
"167",0
"168",0
"169",0
"170",9997024
"171",0
"172",0
"173",0
"174",0
"175",10000558
"176",0
"177",0
"178",0
"179",0
"180",10002086
