"","ndosi"
"1",0
"2",10001555
"3",0
"4",0
"5",0
"6",0
"7",9999642
"8",0
"9",0
"10",9997243
"11",0
"12",0
"13",0
"14",0
"15",10001055
"16",0
"17",9998562
"18",0
"19",0
"20",0
"21",0
"22",9998930
"23",0
"24",0
"25",0
"26",0
"27",0
"28",0
"29",0
"30",0
"31",0
"32",0
"33",0
"34",9998512
"35",10001043
"36",0
"37",0
"38",0
"39",10002021
"40",9996707
"41",10003160
"42",0
"43",0
"44",10004333
"45",0
"46",0
"47",0
"48",0
"49",0
"50",0
"51",0
"52",10003093
"53",0
"54",9999290
"55",0
"56",0
"57",0
"58",0
"59",0
"60",0
"61",0
"62",0
"63",0
"64",0
"65",0
"66",0
"67",0
"68",0
"69",0
"70",0
"71",0
"72",0
"73",0
"74",0
"75",0
"76",0
"77",0
"78",0
"79",9998488
"80",9999423
"81",0
"82",0
"83",0
"84",0
"85",10002365
"86",0
"87",0
"88",0
"89",0
"90",0
"91",0
"92",0
"93",0
"94",9995584
"95",10004463
"96",0
"97",10005792
"98",9996884
"99",0
"100",0
"101",0
"102",0
"103",0
"104",0
"105",0
"106",0
"107",0
"108",0
"109",0
"110",0
"111",9999063
"112",0
"113",0
"114",9998825
"115",0
"116",0
"117",0
"118",0
"119",0
"120",0
"121",0
"122",9999179
"123",0
"124",0
"125",0
"126",0
"127",0
"128",0
"129",9996948
"130",0
"131",10001067
"132",9998693
"133",9999016
"134",0
"135",10004055
"136",0
"137",0
"138",9996343
"139",0
"140",0
"141",0
"142",0
"143",0
"144",0
"145",0
"146",0
"147",0
"148",9997563
"149",0
"150",0
"151",0
"152",10000793
"153",10000209
"154",10002693
"155",0
"156",10000286
"157",0
"158",0
"159",0
"160",0
"161",0
"162",9999639
"163",0
"164",0
"165",0
"166",0
"167",9995566
"168",0
"169",0
"170",9995712
"171",10005313
"172",0
"173",9991570
"174",0
"175",0
"176",0
"177",9998412
"178",10004008
"179",0
"180",0
