"","ndosi"
"1",0
"2",9996778
"3",0
"4",10002359
"5",0
"6",0
"7",0
"8",0
"9",0
"10",0
"11",0
"12",0
"13",0
"14",0
"15",0
"16",0
"17",10001490
"18",9998333
"19",0
"20",0
"21",0
"22",0
"23",9996342
"24",0
"25",0
"26",0
"27",0
"28",0
"29",0
"30",0
"31",0
"32",0
"33",0
"34",0
"35",0
"36",0
"37",0
"38",0
"39",0
"40",0
"41",10000160
"42",0
"43",0
"44",0
"45",0
"46",0
"47",0
"48",0
"49",0
"50",0
"51",0
"52",0
"53",0
"54",0
"55",0
"56",0
"57",0
"58",0
"59",0
"60",0
"61",10004599
"62",0
"63",0
"64",0
"65",0
"66",10001813
"67",0
"68",0
"69",0
"70",0
"71",0
"72",0
"73",0
"74",0
"75",0
"76",0
"77",0
"78",0
"79",0
"80",0
"81",0
"82",0
"83",0
"84",0
"85",0
"86",0
"87",0
"88",0
"89",10001494
"90",0
"91",0
"92",0
"93",10000262
"94",0
"95",0
"96",0
"97",0
"98",0
"99",0
"100",0
"101",10003294
"102",0
"103",10000451
"104",0
"105",0
"106",9996100
"107",0
"108",0
"109",0
"110",0
"111",0
"112",0
"113",0
"114",0
"115",0
"116",0
"117",0
"118",0
"119",0
"120",0
"121",0
"122",0
"123",10004889
"124",0
"125",0
"126",0
"127",0
"128",0
"129",0
"130",0
"131",0
"132",0
"133",0
"134",0
"135",0
"136",9997042
"137",0
"138",0
"139",0
"140",9998589
"141",0
"142",9998290
"143",0
"144",0
"145",0
"146",0
"147",0
"148",0
"149",10001414
"150",0
"151",0
"152",0
"153",10001142
"154",0
"155",0
"156",9998072
"157",9993976
"158",0
"159",9998036
"160",0
"161",0
"162",0
"163",0
"164",0
"165",10003449
"166",0
"167",0
"168",9997009
"169",10004541
"170",0
"171",0
"172",0
"173",0
"174",10004360
"175",0
"176",10000110
"177",0
"178",0
"179",10005614
"180",0
