"","ndosi"
"1",0
"2",10001272
"3",9995446
"4",0
"5",0
"6",0
"7",9997387
"8",0
"9",0
"10",0
"11",9999908
"12",0
"13",0
"14",0
"15",0
"16",0
"17",0
"18",9995654
"19",10002919
"20",9996159
"21",0
"22",0
"23",0
"24",9998144
"25",0
"26",0
"27",0
"28",0
"29",10000502
"30",0
"31",0
"32",0
"33",0
"34",10002989
"35",0
"36",10001256
"37",0
"38",0
"39",0
"40",0
"41",0
"42",9998912
"43",0
"44",0
"45",0
"46",0
"47",0
"48",0
"49",10000378
"50",0
"51",0
"52",0
"53",0
"54",0
"55",10000130
"56",9996542
"57",0
"58",0
"59",0
"60",0
"61",0
"62",0
"63",0
"64",0
"65",0
"66",0
"67",0
"68",0
"69",0
"70",0
"71",0
"72",0
"73",0
"74",10000362
"75",0
"76",0
"77",10000368
"78",0
"79",9998416
"80",10003656
"81",0
"82",0
"83",0
"84",10003435
"85",0
"86",0
"87",10004890
"88",0
"89",0
"90",0
"91",0
"92",0
"93",0
"94",0
"95",10003066
"96",0
"97",0
"98",0
"99",0
"100",0
"101",0
"102",0
"103",0
"104",0
"105",0
"106",0
"107",0
"108",0
"109",0
"110",0
"111",0
"112",0
"113",0
"114",0
"115",0
"116",0
"117",0
"118",0
"119",0
"120",0
"121",10001980
"122",0
"123",0
"124",0
"125",0
"126",0
"127",0
"128",0
"129",0
"130",0
"131",0
"132",9999594
"133",0
"134",0
"135",9994973
"136",0
"137",0
"138",9998327
"139",0
"140",0
"141",9999488
"142",0
"143",10001224
"144",0
"145",0
"146",0
"147",0
"148",0
"149",0
"150",0
"151",0
"152",0
"153",0
"154",0
"155",0
"156",0
"157",0
"158",0
"159",0
"160",0
"161",0
"162",0
"163",0
"164",9997453
"165",0
"166",9998986
"167",0
"168",0
"169",0
"170",0
"171",9996278
"172",0
"173",10002997
"174",0
"175",0
"176",10000674
"177",0
"178",9999524
"179",0
"180",0
