"","ndosi"
"1",0
"2",0
"3",0
"4",0
"5",0
"6",0
"7",10000462
"8",0
"9",0
"10",0
"11",0
"12",0
"13",0
"14",10002056
"15",0
"16",0
"17",0
"18",0
"19",0
"20",0
"21",10003898
"22",0
"23",0
"24",10002773
"25",0
"26",0
"27",0
"28",0
"29",0
"30",0
"31",0
"32",0
"33",10000368
"34",0
"35",0
"36",0
"37",10002266
"38",0
"39",9999768
"40",0
"41",0
"42",0
"43",9995740
"44",0
"45",0
"46",0
"47",0
"48",0
"49",0
"50",0
"51",0
"52",0
"53",0
"54",0
"55",10002301
"56",0
"57",0
"58",0
"59",0
"60",0
"61",0
"62",0
"63",0
"64",0
"65",10002539
"66",0
"67",0
"68",10003156
"69",0
"70",0
"71",0
"72",0
"73",10002216
"74",0
"75",0
"76",0
"77",0
"78",0
"79",10004982
"80",0
"81",0
"82",9997896
"83",0
"84",10000874
"85",0
"86",0
"87",0
"88",0
"89",0
"90",0
"91",0
"92",0
"93",9996602
"94",0
"95",0
"96",0
"97",0
"98",0
"99",9997483
"100",0
"101",0
"102",0
"103",0
"104",0
"105",10002953
"106",0
"107",0
"108",0
"109",0
"110",0
"111",0
"112",0
"113",0
"114",0
"115",0
"116",0
"117",0
"118",0
"119",0
"120",0
"121",9997816
"122",0
"123",0
"124",0
"125",0
"126",0
"127",0
"128",0
"129",10004316
"130",0
"131",0
"132",10001038
"133",0
"134",9999350
"135",0
"136",0
"137",0
"138",0
"139",0
"140",0
"141",0
"142",0
"143",0
"144",0
"145",0
"146",0
"147",0
"148",0
"149",0
"150",10004559
"151",0
"152",0
"153",0
"154",0
"155",9995751
"156",0
"157",0
"158",9998857
"159",0
"160",0
"161",0
"162",9995157
"163",0
"164",0
"165",0
"166",0
"167",0
"168",0
"169",0
"170",10007306
"171",0
"172",0
"173",0
"174",0
"175",0
"176",0
"177",0
"178",0
"179",0
"180",0
