"","ndosi"
"1",0
"2",10001323
"3",0
"4",0
"5",10002026
"6",0
"7",0
"8",0
"9",0
"10",0
"11",0
"12",10002415
"13",0
"14",0
"15",10000191
"16",0
"17",0
"18",0
"19",9996911
"20",10005862
"21",0
"22",0
"23",0
"24",9998419
"25",0
"26",0
"27",0
"28",0
"29",0
"30",0
"31",0
"32",0
"33",9999182
"34",0
"35",0
"36",10002868
"37",0
"38",9995628
"39",10004942
"40",0
"41",0
"42",0
"43",0
"44",0
"45",0
"46",0
"47",0
"48",0
"49",0
"50",9998792
"51",0
"52",10000172
"53",0
"54",0
"55",0
"56",9998901
"57",10003537
"58",0
"59",0
"60",9998974
"61",10003292
"62",0
"63",0
"64",0
"65",0
"66",0
"67",10001909
"68",0
"69",0
"70",0
"71",0
"72",0
"73",0
"74",10000496
"75",0
"76",0
"77",0
"78",0
"79",0
"80",0
"81",0
"82",9995196
"83",0
"84",0
"85",0
"86",0
"87",0
"88",0
"89",10001318
"90",0
"91",0
"92",0
"93",0
"94",0
"95",0
"96",0
"97",0
"98",9998961
"99",0
"100",0
"101",0
"102",0
"103",0
"104",0
"105",0
"106",0
"107",0
"108",0
"109",0
"110",0
"111",0
"112",10000281
"113",9998509
"114",10003418
"115",9998436
"116",0
"117",0
"118",0
"119",10001045
"120",0
"121",0
"122",0
"123",0
"124",0
"125",0
"126",0
"127",0
"128",0
"129",0
"130",0
"131",0
"132",0
"133",9997374
"134",0
"135",0
"136",0
"137",0
"138",0
"139",0
"140",0
"141",0
"142",0
"143",0
"144",0
"145",9996368
"146",0
"147",9999616
"148",0
"149",0
"150",9998161
"151",0
"152",9998020
"153",0
"154",0
"155",0
"156",0
"157",0
"158",0
"159",0
"160",0
"161",0
"162",0
"163",10003614
"164",0
"165",0
"166",0
"167",0
"168",0
"169",0
"170",0
"171",0
"172",10004998
"173",0
"174",9999363
"175",0
"176",0
"177",0
"178",0
"179",9996349
"180",0
