"","ndosi"
"1",0
"2",0
"3",0
"4",9997672
"5",0
"6",0
"7",0
"8",0
"9",0
"10",0
"11",0
"12",0
"13",9996476
"14",0
"15",0
"16",9997807
"17",10002099
"18",0
"19",0
"20",0
"21",10003090
"22",0
"23",0
"24",10007589
"25",0
"26",0
"27",0
"28",0
"29",0
"30",0
"31",0
"32",0
"33",0
"34",0
"35",0
"36",0
"37",0
"38",0
"39",0
"40",0
"41",10002801
"42",0
"43",0
"44",0
"45",0
"46",0
"47",0
"48",9999151
"49",0
"50",0
"51",0
"52",0
"53",0
"54",10003869
"55",0
"56",9994983
"57",0
"58",0
"59",0
"60",0
"61",0
"62",0
"63",0
"64",0
"65",0
"66",0
"67",9998951
"68",0
"69",10002732
"70",0
"71",10003135
"72",0
"73",0
"74",9996175
"75",9995749
"76",0
"77",9999196
"78",0
"79",0
"80",9998663
"81",0
"82",0
"83",0
"84",9992608
"85",0
"86",0
"87",0
"88",9997957
"89",0
"90",0
"91",0
"92",0
"93",0
"94",10000245
"95",9996312
"96",0
"97",0
"98",9998427
"99",10001465
"100",0
"101",0
"102",0
"103",0
"104",9998592
"105",0
"106",0
"107",0
"108",0
"109",0
"110",9997184
"111",0
"112",0
"113",0
"114",10000733
"115",0
"116",0
"117",9995797
"118",0
"119",0
"120",0
"121",0
"122",10000613
"123",0
"124",0
"125",0
"126",0
"127",0
"128",0
"129",0
"130",0
"131",0
"132",0
"133",0
"134",0
"135",0
"136",0
"137",0
"138",0
"139",0
"140",0
"141",10005427
"142",0
"143",10000278
"144",0
"145",10001995
"146",0
"147",0
"148",0
"149",0
"150",0
"151",0
"152",9997914
"153",0
"154",0
"155",0
"156",0
"157",0
"158",10006649
"159",0
"160",0
"161",0
"162",0
"163",0
"164",0
"165",0
"166",0
"167",0
"168",0
"169",0
"170",0
"171",0
"172",10003883
"173",0
"174",0
"175",0
"176",9997225
"177",0
"178",10002745
"179",10000787
"180",0
