"","ndosi"
"1",0
"2",0
"3",0
"4",0
"5",0
"6",9999725
"7",0
"8",0
"9",0
"10",10000698
"11",0
"12",0
"13",0
"14",0
"15",0
"16",0
"17",0
"18",0
"19",0
"20",0
"21",0
"22",9996285
"23",9999881
"24",9994207
"25",0
"26",10005403
"27",0
"28",0
"29",0
"30",0
"31",0
"32",0
"33",10002916
"34",0
"35",0
"36",9996368
"37",0
"38",0
"39",0
"40",0
"41",0
"42",0
"43",0
"44",0
"45",0
"46",0
"47",0
"48",0
"49",0
"50",0
"51",9997142
"52",0
"53",0
"54",0
"55",0
"56",0
"57",10003330
"58",0
"59",0
"60",0
"61",0
"62",0
"63",9999148
"64",0
"65",10000543
"66",0
"67",0
"68",0
"69",0
"70",0
"71",0
"72",10003050
"73",10001605
"74",0
"75",0
"76",0
"77",0
"78",0
"79",0
"80",10003870
"81",0
"82",0
"83",0
"84",0
"85",0
"86",0
"87",0
"88",9999510
"89",0
"90",0
"91",0
"92",0
"93",10003490
"94",0
"95",0
"96",0
"97",0
"98",10003462
"99",10001650
"100",0
"101",0
"102",0
"103",0
"104",0
"105",0
"106",0
"107",10000894
"108",9999186
"109",0
"110",10000460
"111",0
"112",0
"113",0
"114",0
"115",0
"116",0
"117",0
"118",0
"119",0
"120",0
"121",0
"122",0
"123",9998592
"124",0
"125",0
"126",0
"127",0
"128",9999781
"129",0
"130",0
"131",0
"132",0
"133",0
"134",0
"135",0
"136",0
"137",0
"138",0
"139",0
"140",0
"141",0
"142",0
"143",0
"144",0
"145",0
"146",0
"147",0
"148",0
"149",0
"150",0
"151",0
"152",0
"153",0
"154",0
"155",0
"156",0
"157",9996498
"158",0
"159",0
"160",0
"161",0
"162",0
"163",0
"164",0
"165",0
"166",0
"167",0
"168",10002306
"169",0
"170",0
"171",0
"172",0
"173",0
"174",0
"175",0
"176",0
"177",0
"178",0
"179",0
"180",10005837
