"","ndosi"
"1",9997934
"2",0
"3",0
"4",9998660
"5",0
"6",0
"7",0
"8",0
"9",0
"10",0
"11",0
"12",0
"13",0
"14",0
"15",9996812
"16",0
"17",0
"18",0
"19",0
"20",9999003
"21",0
"22",0
"23",0
"24",9996011
"25",9998329
"26",0
"27",0
"28",0
"29",0
"30",0
"31",0
"32",0
"33",0
"34",0
"35",0
"36",0
"37",0
"38",0
"39",0
"40",0
"41",0
"42",10002036
"43",0
"44",0
"45",0
"46",0
"47",0
"48",0
"49",0
"50",0
"51",0
"52",0
"53",0
"54",0
"55",0
"56",0
"57",0
"58",0
"59",0
"60",0
"61",0
"62",0
"63",0
"64",0
"65",0
"66",0
"67",0
"68",0
"69",0
"70",0
"71",9994620
"72",10002246
"73",0
"74",0
"75",0
"76",10003638
"77",0
"78",0
"79",0
"80",0
"81",9998379
"82",0
"83",0
"84",0
"85",0
"86",0
"87",0
"88",0
"89",0
"90",0
"91",0
"92",0
"93",0
"94",10000648
"95",10001498
"96",0
"97",0
"98",0
"99",0
"100",0
"101",0
"102",10001830
"103",9998948
"104",0
"105",0
"106",0
"107",0
"108",0
"109",9998750
"110",0
"111",0
"112",10000209
"113",0
"114",0
"115",0
"116",0
"117",0
"118",0
"119",0
"120",0
"121",0
"122",9998848
"123",0
"124",0
"125",0
"126",0
"127",0
"128",0
"129",0
"130",10006372
"131",0
"132",0
"133",0
"134",0
"135",10000924
"136",0
"137",0
"138",0
"139",0
"140",0
"141",0
"142",0
"143",0
"144",0
"145",10010618
"146",0
"147",9992305
"148",0
"149",0
"150",0
"151",10001265
"152",0
"153",0
"154",0
"155",9998947
"156",9996874
"157",9996795
"158",0
"159",0
"160",10000124
"161",0
"162",0
"163",0
"164",0
"165",9997274
"166",9994150
"167",0
"168",0
"169",0
"170",0
"171",0
"172",0
"173",0
"174",0
"175",0
"176",0
"177",0
"178",0
"179",9998492
"180",0
