"","ndosi"
"1",0
"2",10004742
"3",0
"4",0
"5",0
"6",0
"7",0
"8",0
"9",0
"10",0
"11",0
"12",0
"13",0
"14",0
"15",0
"16",10000465
"17",0
"18",0
"19",0
"20",9994884
"21",0
"22",0
"23",0
"24",0
"25",9993825
"26",0
"27",9997856
"28",0
"29",0
"30",0
"31",0
"32",0
"33",0
"34",0
"35",0
"36",0
"37",10003667
"38",0
"39",0
"40",0
"41",0
"42",0
"43",0
"44",0
"45",0
"46",10002190
"47",0
"48",0
"49",0
"50",0
"51",0
"52",0
"53",0
"54",0
"55",9993422
"56",10000009
"57",0
"58",0
"59",0
"60",0
"61",10003744
"62",0
"63",0
"64",0
"65",0
"66",9998414
"67",0
"68",0
"69",0
"70",0
"71",0
"72",0
"73",0
"74",0
"75",0
"76",0
"77",0
"78",0
"79",0
"80",0
"81",9997544
"82",0
"83",0
"84",0
"85",0
"86",10002127
"87",0
"88",0
"89",0
"90",0
"91",0
"92",0
"93",10002056
"94",0
"95",0
"96",0
"97",0
"98",0
"99",0
"100",0
"101",0
"102",0
"103",9999564
"104",0
"105",0
"106",0
"107",0
"108",0
"109",10002484
"110",10003307
"111",0
"112",0
"113",0
"114",0
"115",0
"116",0
"117",0
"118",0
"119",0
"120",0
"121",0
"122",9998482
"123",0
"124",0
"125",0
"126",10000567
"127",0
"128",0
"129",0
"130",0
"131",0
"132",0
"133",0
"134",0
"135",0
"136",0
"137",0
"138",0
"139",0
"140",0
"141",0
"142",0
"143",0
"144",0
"145",10003197
"146",9996095
"147",0
"148",0
"149",0
"150",0
"151",0
"152",0
"153",0
"154",0
"155",0
"156",0
"157",9995403
"158",0
"159",0
"160",0
"161",0
"162",0
"163",0
"164",9996854
"165",0
"166",0
"167",0
"168",0
"169",0
"170",0
"171",0
"172",0
"173",0
"174",10000824
"175",0
"176",0
"177",0
"178",0
"179",10004309
"180",9994297
