"","ndosi"
"1",0
"2",0
"3",0
"4",0
"5",0
"6",0
"7",0
"8",0
"9",0
"10",0
"11",10001133
"12",0
"13",0
"14",0
"15",0
"16",0
"17",0
"18",0
"19",0
"20",0
"21",0
"22",0
"23",0
"24",0
"25",0
"26",9994749
"27",0
"28",0
"29",0
"30",0
"31",0
"32",9994603
"33",0
"34",0
"35",0
"36",10000538
"37",10004122
"38",0
"39",0
"40",0
"41",0
"42",0
"43",0
"44",0
"45",10006315
"46",0
"47",0
"48",0
"49",0
"50",0
"51",0
"52",0
"53",0
"54",0
"55",0
"56",0
"57",0
"58",0
"59",0
"60",9998608
"61",0
"62",0
"63",9995428
"64",0
"65",0
"66",0
"67",0
"68",0
"69",9994196
"70",0
"71",0
"72",0
"73",0
"74",0
"75",0
"76",0
"77",0
"78",0
"79",0
"80",0
"81",0
"82",0
"83",0
"84",0
"85",9999283
"86",0
"87",0
"88",0
"89",0
"90",0
"91",0
"92",9998633
"93",0
"94",0
"95",9997646
"96",0
"97",0
"98",0
"99",0
"100",0
"101",9995336
"102",0
"103",0
"104",0
"105",0
"106",0
"107",0
"108",0
"109",0
"110",0
"111",0
"112",0
"113",0
"114",0
"115",0
"116",10001142
"117",0
"118",0
"119",9999706
"120",10003332
"121",10000163
"122",0
"123",0
"124",10001605
"125",0
"126",0
"127",0
"128",9997275
"129",0
"130",0
"131",0
"132",9998934
"133",0
"134",10000292
"135",10004965
"136",0
"137",0
"138",0
"139",0
"140",0
"141",0
"142",0
"143",0
"144",0
"145",10004279
"146",0
"147",0
"148",0
"149",9998319
"150",0
"151",0
"152",0
"153",0
"154",0
"155",10007363
"156",0
"157",0
"158",0
"159",0
"160",0
"161",0
"162",0
"163",10001651
"164",10002391
"165",0
"166",10005854
"167",0
"168",0
"169",9997312
"170",0
"171",0
"172",0
"173",0
"174",0
"175",0
"176",0
"177",0
"178",0
"179",10006675
"180",9997430
